"link","provider","rating"
"https://www.classcentral.com/course/swayam-advanced-materials-and-processes-13888","Indian Institute of Technology, Kharagpur","Advanced Materials and Processes from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-structural-analysis-i-14313","Indian Institute of Technology, Kharagpur","Structural analysis-I from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-plant-design-and-economics-19970","Indian Institute of Technology, Kharagpur","Plant Design and Economics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-reinforced-concrete-road-bridges-14270","Indian Institute of Technology, Kharagpur","Reinforced Concrete Road Bridges from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-principles-of-signal-estimation-for-mimo-ofdm-wireless-communication-19978","Indian Institute of Technology Kanpur","Principles of Signal Estimation for MIMO/ OFDM Wireless Communication from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-manufacturing-systems-technology-i-ii-19945","Indian Institute of Technology Kanpur","Manufacturing Systems Technology I & II from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-photogeology-in-terrain-evaluation-part-1-and-2-14232","Indian Institute of Technology Kanpur","Photogeology in Terrain Evaluation (Part 1 and 2) from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-biomems-and-microfluidics-19808","Indian Institute of Technology Kanpur","BioMEMS And Microfluidics from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-engineering-metrology-14037","Indian Institute of Technology Kanpur","Engineering Metrology from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-an-introduction-to-coding-theory-7968","Indian Institute of Technology Kanpur","An Introduction to Coding Theory from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-applied-electromagnetics-for-engineers-19796","Indian Institute of Technology Kanpur","Applied Electromagnetics For Engineers from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-aircraft-stability-and-control-5333","Indian Institute of Technology Kanpur","Aircraft Stability And Control from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-uav-design-part-ii-20015","Indian Institute of Technology Kanpur","UAV Design – Part II from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-applied-optimization-for-wireless-machine-learning-big-data-19797","Indian Institute of Technology Kanpur","Applied Optimization for Wireless, Machine Learning, Big Data from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-introduction-to-composites-10005","Indian Institute of Technology Kanpur","Introduction To Composites from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-advance-aircraft-maintenance-12882","Indian Institute of Technology Kanpur","Advance Aircraft Maintenance from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-introduction-to-airbreathing-propulsion-19902","Indian Institute of Technology Kanpur","Introduction to Airbreathing Propulsion from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-rapid-manufacturing-13019","Indian Institute of Technology Kanpur","Rapid Manufacturing from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-foundations-of-cognitive-robotics-19870","Indian Institute of Technology Kanpur","Foundations of Cognitive Robotics from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-microwave-theory-and-techniques-14200","Indian Institute of Technology Bombay","Microwave Theory and Techniques from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-heat-transfer-10061","Indian Institute of Technology Bombay","Heat Transfer from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-understanding-ethnography-20271","Indian Institute of Technology Bombay","Understanding Ethnography from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-introduction-to-aircraft-design-19903","Indian Institute of Technology Bombay","Introduction to Aircraft Design from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-introduction-to-mechanobiology-14157","Indian Institute of Technology Bombay","Introduction to Mechanobiology from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-chemical-process-control-12901","Indian Institute of Technology Bombay","Chemical Process Control from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-geotechnical-engineering-laboratory-14095","Indian Institute of Technology Bombay","Geotechnical Engineering Laboratory from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-geosynthetics-testing-laboratory-14094","Indian Institute of Technology Bombay","Geosynthetics Testing Laboratory from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-electrical-equipment-and-machines-finite-element-analysis-19852","Indian Institute of Technology Bombay","Electrical Equipment and Machines: Finite Element Analysis from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-electrical-distribution-system-analysis-14029","Indian Institute of Technology Roorkee","Electrical Distribution System Analysis from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-power-system-protection-and-switchgear-19975","Indian Institute of Technology Roorkee","Power System Protection and Switchgear from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-principles-of-metal-forming-technology-14252","Indian Institute of Technology Roorkee","Principles of Metal Forming Technology from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-role-of-craft-and-technology-in-interior-architecture-14277","Indian Institute of Technology Roorkee","Role of Craft and Technology in Interior – Architecture from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-numerical-methods-14214","Indian Institute of Technology Roorkee","Numerical methods from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-microelectronics-devices-to-circuits-14198","Indian Institute of Technology Roorkee","Microelectronics: Devices To Circuits from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-fundamentals-of-surface-engineering-mechanisms-processes-and-characterizations-14079","Indian Institute of Technology Roorkee","Fundamentals of Surface Engineering: Mechanisms,Processes and Characterizations from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-fundamentals-of-manufacturing-processes-14081","Indian Institute of Technology Roorkee","Fundamentals of manufacturing processes from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-gps-surveying-14085","Indian Institute of Technology Roorkee","GPS Surveying from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-mechanical-operation-19949","Indian Institute of Technology Roorkee","Mechanical Operation from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-work-system-design-14360","Indian Institute of Technology Roorkee","Work System Design from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-introduction-to-mechanical-vibration-7929","Indian Institute of Technology Roorkee","Introduction to Mechanical Vibration from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-manufacturing-strategy-12996","Indian Institute of Technology Roorkee","Manufacturing Strategy from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-introduction-to-smart-grid-14165","Indian Institute of Technology Roorkee","Introduction to Smart Grid from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-global-navigation-satellite-systems-and-applications-14100","Indian Institute of Technology Roorkee","Global Navigation Satellite Systems And Applications from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-earthquake-resistant-design-of-foundations-19849","Indian Institute of Technology Roorkee","Earthquake Resistant Design of Foundations from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-theory-of-production-processes-9901","Indian Institute of Technology Roorkee","Theory of Production Processes from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-housing-policy-planning-7970","Indian Institute of Technology Roorkee","Housing Policy & Planning from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-dc-microgrid-and-control-system-19834","Indian Institute of Technology Roorkee","DC Microgrid and Control System from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-dynamical-system-and-control-13005","Indian Institute of Technology Roorkee","Dynamical System and Control from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-principles-and-applications-of-building-science-9871","Indian Institute of Technology Roorkee","Principles and Applications of Building Science from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-selection-of-nanomaterials-for-energy-harvesting-and-storage-application-19996","Indian Institute of Technology Roorkee","Selection Of Nanomaterials For Energy Harvesting And Storage Application from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-computational-continuum-mechanics-19825","Indian Institute of Technology Guwahati","Computational Continuum Mechanics from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-introduction-to-polymer-physics-iitg-19909","Indian Institute of Technology Guwahati","Introduction to Polymer Physics-IITG from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-principle-of-hydraulic-machines-and-system-design-19976","Indian Institute of Technology Guwahati","Principle of Hydraulic Machines and System Design from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-automation-in-manufacturing-19800","Indian Institute of Technology Guwahati","Automation in Manufacturing from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-solar-energy-engineering-and-technology-19998","Indian Institute of Technology Guwahati","Solar Energy Engineering and Technology from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-river-engineering-19989","Indian Institute of Technology Guwahati","River Engineering from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-fundamentals-of-compressible-flow-19875","Indian Institute of Technology Guwahati","Fundamentals of Compressible Flow from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-advanced-machining-processes-19791","Indian Institute of Technology Guwahati","Advanced Machining Processes from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-finite-element-method-variational-methods-to-computer-programming-19868","Indian Institute of Technology Guwahati","Finite Element Method: Variational Methods to Computer Programming from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-dynamic-behaviour-of-materials-14016","Indian Institute of Technology Guwahati","Dynamic Behaviour of Materials from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-steam-power-engineering-14304","NPTEL","Steam Power Engineering from NPTEL"
"https://www.classcentral.com/course/swayam-fluidization-engineering-9902","Indian Institute of Technology Guwahati","Fluidization Engineering from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-chemical-reaction-engineering-i-13943","Indian Institute of Technology Guwahati","Chemical Reaction Engineering-I from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-aircraft-propulsion-13890","Indian Institute of Technology Guwahati","Aircraft Propulsion from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-fluid-mechanics-14058","Indian Institute of Technology Guwahati","Fluid Mechanics from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-advances-in-welding-and-joining-technologies-9892","Indian Institute of Technology Guwahati","Advances in Welding and Joining Technologies from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-chemical-engineering-thermodynamics-12898","Indian Institute of Technology Guwahati","Chemical Engineering Thermodynamics from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-fundamentals-of-conduction-and-radiation-14072","NPTEL","Fundamentals of Conduction and Radiation from NPTEL"
"https://www.classcentral.com/course/swayam-remote-sensing-and-gis-14272","Indian Institute of Technology Guwahati","Remote Sensing and GIS from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-microwave-engineering-14199","Indian Institute of Technology Guwahati","Microwave Engineering from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-theoretical-mechanics-14332","Indian Institute of Technology Guwahati","Theoretical Mechanics from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-thermal-processing-of-foods-14334","Indian Institute of Technology Guwahati","Thermal Processing of Foods from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-mathematical-modeling-of-manufacturing-processes-14190","NPTEL","Mathematical Modeling Of Manufacturing Processes from NPTEL"
"https://www.classcentral.com/course/swayam-concrete-technology-13955","Indian Institute of Technology Delhi","Concrete Technology from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-textile-finishing-14326","Indian Institute of Technology Delhi","Textile Finishing from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-solid-mechanics-14297","Indian Institute of Technology Delhi","Solid Mechanics from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-technical-textiles-20009","Indian Institute of Technology Delhi","Technical Textiles from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-yarn-manufacture-i-principle-of-carding-and-drawing-14362","Indian Institute of Technology Delhi","Yarn manufacture I : Principle of Carding and Drawing from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-science-and-technology-of-weft-and-warp-knitting-14282","Indian Institute of Technology Delhi","Science and Technology of Weft and Warp Knitting from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-science-of-clothing-comfort-14283","Indian Institute of Technology Delhi","Science of Clothing Comfort from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-principles-of-combing-roving-preparation-ring-spinning-14248","Indian Institute of Technology Delhi","Principles of Combing,Roving preparation & Ring spinning from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-analog-electronic-circuit-13894","Indian Institute of Technology Delhi","Analog Electronic Circuit from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-semiconductor-optoelectronics-10043","Indian Institute of Technology Delhi","Semiconductor Optoelectronics from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-power-electronics-14242","Indian Institute of Technology Delhi","Power Electronics from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-design-of-photovoltaic-systems-19841","Indian Institute of Technology Bangalore","Design of photovoltaic systems from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-introduction-to-engineering-sesimology-19907","Indian Institute of Technology Bangalore","Introduction to Engineering Sesimology from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-fabrication-techniques-for-mems-based-sensors-clinical-perspective-14048","Indian Institute of Technology Bangalore","Fabrication Techniques for MEMs- based sensors: clinical Perspective from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-op-amp-practical-applications-design-simulation-and-implementation-14216","Indian Institute of Technology Bangalore","Op-Amp Practical Applications: Design, Simulation and Implementation from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-fundamentals-of-micro-and-nanofabrication-14082","Indian Institute of Technology Bangalore","Fundamentals of micro and nanofabrication from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-semiconductor-devices-and-circuits-19997","Indian Institute of Science Bangalore","Semiconductor Devices and Circuits from Indian Institute of Science Bangalore"
"https://www.classcentral.com/course/swayam-advances-in-uhv-transmission-and-distribution-12963","Indian Institute of Science Bangalore","Advances in UHV Transmission and Distribution from Indian Institute of Science Bangalore"
"https://www.classcentral.com/course/swayam-introduction-to-embedded-system-design-20247","NPTEL","Introduction to Embedded System Design from NPTEL"
"https://www.classcentral.com/course/swayam-complex-analysis-19823","NPTEL","Complex Analysis from NPTEL"
"https://www.classcentral.com/course/swayam-commercial-fruit-production-pomegranate-guava-13945","Yashwantrao Chavan Maharashtra Open University, Nashik, Maharashtra","Commercial Fruit Production: Pomegranate & Guava from Yashwantrao Chavan Maharashtra Open University, Nashik, Maharashtra"
"https://www.classcentral.com/course/swayam-quality-engineering-management-20267","IGNOU","Quality Engineering & Management from IGNOU"
"https://www.classcentral.com/course/swayam-principle-of-electrical-sciences-20265","IGNOU","Principle of Electrical Sciences from IGNOU"
"https://www.classcentral.com/course/swayam-energy-resources-and-conversion-processes-20236","IGNOU","Energy Resources and conversion processes from IGNOU"
"https://www.classcentral.com/course/swayam-computer-aided-design-computer-aided-manufacturing-20232","IGNOU","Computer Aided Design / Computer Aided Manufacturing from IGNOU"
"https://www.classcentral.com/course/swayam-appreciating-carnatic-music-3977","Indian Institute of Technology Madras","Appreciating Carnatic Music from Indian Institute of Technology Madras ★★★★☆(2)"
"https://www.classcentral.com/course/swayam-product-design-and-development-7922","Indian Institute of Technology Roorkee","Product design and development from Indian Institute of Technology Roorkee ★★★★★(1)"
"https://www.classcentral.com/course/swayam-innovation-by-design-17642","AICTE","Innovation by Design from AICTE ★★★☆☆(1)"
"https://www.classcentral.com/course/swayam-film-appreciation-19865","Indian Institute of Technology Madras","Film Appreciation from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-architectural-acoustics-13902","Indian Institute of Technology, Kharagpur","Architectural Acoustics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-elements-of-visual-representation-4438","Indian Institute of Technology Kanpur","Elements of Visual Representation from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-design-technology-and-innovation-17570","Indian Institute of Technology Bombay","Design, Technology and Innovation from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-visual-communication-design-for-digital-media-10103","Indian Institute of Technology Roorkee","Visual Communication Design for Digital Media from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-contemporary-architecture-and-design-13959","Indian Institute of Technology Roorkee","Contemporary Architecture and Design from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-ergonomics-workplace-analysis-14044","Indian Institute of Technology Guwahati","Ergonomics Workplace Analysis from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-text-textuality-and-digital-media-14325","Indian Institute of Technology Delhi","Text, Textuality and Digital Media from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-modern-indian-art-from-the-colonial-period-to-the-present-19951","NPTEL","Modern Indian Art From the Colonial Period to the Present from NPTEL"
"https://www.classcentral.com/course/swayam-understanding-design-17831","AICTE","Understanding Design from AICTE"
"https://www.classcentral.com/course/swayam-media-content-production-on-multiple-platforms-14195","Jamia Millia Islamia","Media Content Production on Multiple Platforms from Jamia Millia Islamia"
"https://www.classcentral.com/course/swayam-oval-005-study-from-still-life-20219","IGNOU","OVAL-005: Study from Still Life from IGNOU"
"https://www.classcentral.com/course/swayam-digital-photography-19843","Devi Ahilya Viswavidyalaya, Indore","Digital Photography from Devi Ahilya Viswavidyalaya, Indore"
"https://www.classcentral.com/course/swayam-foundation-course-in-kathak-20238","CEC","Foundation Course in Kathak from CEC"
"https://www.classcentral.com/course/swayam-sr-secondary-painting-332-17809","NIOS","Sr.Secondary : Painting (332) from NIOS"
"https://www.classcentral.com/course/swayam-secondary-painting-225-17775","NIOS","Secondary : Painting (225) from NIOS"
"https://www.classcentral.com/course/swayam-indian-vocal-music-19895","Doctor Harisingh Gour Vishwavidyalaya, Sagar","Indian Vocal Music from Doctor Harisingh Gour Vishwavidyalaya, Sagar"
"https://www.classcentral.com/course/swayam-taloonkasoundaryashastra-20008","Doctor Harisingh Gour Vishwavidyalaya, Sagar","TaloonkaSoundaryaShastra from Doctor Harisingh Gour Vishwavidyalaya, Sagar"
